Leptoria_contig001	gene	3222464	3234147	 "Leptoria_contig001.g0104";
Leptoria_contig001	gene	3234405	3255724	 "Leptoria_contig001.g0105";
Leptoria_contig001	gene	3259404	3283762	 "Leptoria_contig001.g0106";
Leptoria_contig001	gene	3294544	3301195	 "Leptoria_contig001.g0107";
Leptoria_contig001	gene	3359083	3419064	 "Leptoria_contig001.g0108";
Leptoria_contig001	gene	3518783	3551324	 "Leptoria_contig001.g0109";
Leptoria_contig001	gene	3553524	3559309	 "Leptoria_contig001.g0110";
Leptoria_contig001	gene	3559617	3572274	 "Leptoria_contig001.g0111";
Leptoria_contig001	gene	3576994	3599843	 "Leptoria_contig001.g0112";
Leptoria_contig001	gene	3611314	3612570	 "Leptoria_contig001.g0113";
Leptoria_contig001	gene	3615164	3616189	 "Leptoria_contig001.g0114";
Leptoria_contig001	gene	3618712	3620075	 "Leptoria_contig001.g0115";
Leptoria_contig001	gene	3620764	3631201	 "Leptoria_contig001.g0116";
Leptoria_contig001	gene	3631520	3642274	 "Leptoria_contig001.g0117";
Leptoria_contig001	gene	3644953	3656904	 "Leptoria_contig001.g0118";
Leptoria_contig001	gene	3658094	3663994	 "Leptoria_contig001.g0119";
Leptoria_contig001	gene	3664275	3672434	 "Leptoria_contig001.g0120";
Leptoria_contig001	gene	3673516	3694304	 "Leptoria_contig001.g0121";
Leptoria_contig001	gene	3696693	3700204	 "Leptoria_contig001.g0122";
Leptoria_contig001	gene	3700311	3703494	 "Leptoria_contig001.g0123";
Leptoria_contig001	gene	3727436	3747500	 "Leptoria_contig001.g0124";
Leptoria_contig001	gene	3775171	3786346	 "Leptoria_contig001.g0125";
Leptoria_contig001	gene	3804817	3822456	 "Leptoria_contig001.g0126";
Leptoria_contig001	gene	3835524	3837516	 "Leptoria_contig001.g0127";
Leptoria_contig001	gene	3861544	3894216	 "Leptoria_contig001.g0128";
Leptoria_contig001	gene	3920706	3921920	 "Leptoria_contig001.g0129";
Leptoria_contig001	gene	3924286	3936161	 "Leptoria_contig001.g0130";
Leptoria_contig001	gene	3936267	3939366	 "Leptoria_contig001.g0131";
Leptoria_contig001	gene	3939466	3946839	 "Leptoria_contig001.g0132";
Leptoria_contig001	gene	3948414	3957766	 "Leptoria_contig001.g0133";
Leptoria_contig001	gene	3958293	3969786	 "Leptoria_contig001.g0134";
Leptoria_contig001	gene	3969886	3993691	 "Leptoria_contig001.g0135";
Leptoria_contig001	gene	3996919	4013966	 "Leptoria_contig001.g0136";
Leptoria_contig001	gene	4012266	4040097	 "Leptoria_contig001.g0137";
Leptoria_contig001	gene	4041797	4043785	 "Leptoria_contig001.g0138";
Leptoria_contig001	gene	4048286	4059266	 "Leptoria_contig001.g0139";
Leptoria_contig001	gene	4064226	4076254	 "Leptoria_contig001.g0140";
Leptoria_contig001	gene	4082129	4105836	 "Leptoria_contig001.g0141";
Leptoria_contig001	gene	4106086	4121771	 "Leptoria_contig001.g0142";
Leptoria_contig001	gene	4125090	4151426	 "Leptoria_contig001.g0143";
Leptoria_contig001	gene	4152599	4173266	 "Leptoria_contig001.g0144";
Leptoria_contig001	gene	4174709	4202646	 "Leptoria_contig001.g0145";
Leptoria_contig001	gene	4202866	4205257	 "Leptoria_contig001.g0146";
Leptoria_contig001	gene	4206573	4210136	 "Leptoria_contig001.g0147";
Leptoria_contig001	gene	4214496	4215858	 "Leptoria_contig001.g0148";
Leptoria_contig001	gene	4227133	4229690	 "Leptoria_contig001.g0149";
Leptoria_contig001	gene	4232914	4267360	 "Leptoria_contig001.g0150";
Leptoria_contig001	gene	4283954	4285330	 "Leptoria_contig001.g0151";
Leptoria_contig001	gene	4288580	4293884	 "Leptoria_contig001.g0152";
Leptoria_contig001	gene	4339160	4351372	 "Leptoria_contig001.g0153";
Leptoria_contig001	gene	4362231	4390860	 "Leptoria_contig001.g0154";
Leptoria_contig001	gene	4413880	4420720	 "Leptoria_contig001.g0155";
Leptoria_contig001	gene	4424755	4429310	 "Leptoria_contig001.g0156";
Leptoria_contig001	gene	4430850	4448573	 "Leptoria_contig001.g0157";
Leptoria_contig001	gene	4451010	4456209	 "Leptoria_contig001.g0158";
Leptoria_contig001	gene	4457194	4483660	 "Leptoria_contig001.g0159";
Leptoria_contig001	gene	4483770	4497664	 "Leptoria_contig001.g0160";
Leptoria_contig001	gene	4497680	4502780	 "Leptoria_contig001.g0161";
Leptoria_contig001	gene	4502880	4514238	 "Leptoria_contig001.g0162";
Leptoria_contig001	gene	4520706	4532120	 "Leptoria_contig001.g0163";
Leptoria_contig001	gene	4532220	4537567	 "Leptoria_contig001.g0164";
Leptoria_contig001	gene	4537695	4542130	 "Leptoria_contig001.g0165";
Leptoria_contig001	gene	4544880	4547140	 "Leptoria_contig001.g0166";
Leptoria_contig001	gene	4555724	4561480	 "Leptoria_contig001.g0167";
Leptoria_contig001	gene	4566640	4580563	 "Leptoria_contig001.g0168";
Leptoria_contig001	gene	4590153	4600600	 "Leptoria_contig001.g0169";
Leptoria_contig001	gene	4604260	4638101	 "Leptoria_contig001.g0170";
Leptoria_contig001	gene	4640854	4772012	 "Leptoria_contig001.g0171";
Leptoria_contig001	gene	4791954	4844689	 "Leptoria_contig001.g0172";
Leptoria_contig001	gene	4863504	4879486	 "Leptoria_contig001.g0173";
Leptoria_contig001	gene	4882994	4886782	 "Leptoria_contig001.g0174";
Leptoria_contig001	gene	4887778	4888498	 "Leptoria_contig001.g0175";
Leptoria_contig001	gene	4907246	4909411	 "Leptoria_contig001.g0176";
Leptoria_contig001	gene	4947454	4953675	 "Leptoria_contig001.g0177";
Leptoria_contig001	gene	4957154	4959075	 "Leptoria_contig001.g0178";
Leptoria_contig001	gene	4959384	4960984	 "Leptoria_contig001.g0179";
Leptoria_contig001	gene	4961344	4967661	 "Leptoria_contig001.g0180";
Leptoria_contig001	gene	4968884	4972442	 "Leptoria_contig001.g0181";
Leptoria_contig001	gene	4972584	4975677	 "Leptoria_contig001.g0182";
Leptoria_contig001	gene	4977604	4986408	 "Leptoria_contig001.g0183";
Leptoria_contig001	gene	5026452	5030946	 "Leptoria_contig001.g0184";
Leptoria_contig001	gene	5050736	5059356	 "Leptoria_contig001.g0185";
Leptoria_contig001	gene	5060353	5063996	 "Leptoria_contig001.g0186";
Leptoria_contig001	gene	5064316	5068712	 "Leptoria_contig001.g0187";
Leptoria_contig001	gene	5108308	5151626	 "Leptoria_contig001.g0188";
Leptoria_contig001	gene	5157416	5163689	 "Leptoria_contig001.g0189";
Leptoria_contig001	gene	5169581	5177196	 "Leptoria_contig001.g0190";
Leptoria_contig001	gene	5204000	5205696	 "Leptoria_contig001.g0191";
Leptoria_contig001	gene	5210846	5220412	 "Leptoria_contig001.g0192";
Leptoria_contig001	gene	5224056	5228194	 "Leptoria_contig001.g0193";
Leptoria_contig001	gene	5231186	5237987	 "Leptoria_contig001.g0194";
Leptoria_contig001	gene	5243256	5245362	 "Leptoria_contig001.g0195";
Leptoria_contig001	gene	5252226	5253445	 "Leptoria_contig001.g0196";
Leptoria_contig001	gene	5294016	5297206	 "Leptoria_contig001.g0197";
Leptoria_contig001	gene	5313978	5314959	 "Leptoria_contig001.g0198";
Leptoria_contig001	gene	5323376	5327456	 "Leptoria_contig001.g0199";
Leptoria_contig001	gene	5337666	5343184	 "Leptoria_contig001.g0200";
Leptoria_contig001	gene	5350916	5384771	 "Leptoria_contig001.g0201";
Leptoria_contig001	gene	5399647	5400152	 "Leptoria_contig001.g0202";
Leptoria_contig001	gene	5430084	5456770	 "Leptoria_contig001.g0203";
Leptoria_contig001	gene	5469384	5471040	 "Leptoria_contig001.g0204";
Leptoria_contig001	gene	5472955	5484634	 "Leptoria_contig001.g0205";
Leptoria_contig001	gene	5490973	5500514	 "Leptoria_contig001.g0206";
Leptoria_contig001	gene	5510294	5517934	 "Leptoria_contig001.g0207";
Leptoria_contig001	gene	5521066	5528314	 "Leptoria_contig001.g0208";
Leptoria_contig001	gene	5533477	5539974	 "Leptoria_contig001.g0209";
Leptoria_contig001	gene	5550620	5552940	 "Leptoria_contig001.g0210";
Leptoria_contig001	gene	5555676	5559525	 "Leptoria_contig001.g0211";
Leptoria_contig001	gene	5561765	5592954	 "Leptoria_contig001.g0212";
Leptoria_contig001	gene	5592804	5611388	 "Leptoria_contig001.g0213";
Leptoria_contig001	gene	5611664	5617174	 "Leptoria_contig001.g0214";
Leptoria_contig001	gene	5617294	5662057	 "Leptoria_contig001.g0215";
Leptoria_contig001	gene	5675014	5682124	 "Leptoria_contig001.g0216";
Leptoria_contig001	gene	5682324	5708396	 "Leptoria_contig001.g0217";
Leptoria_contig001	gene	5763884	5773811	 "Leptoria_contig001.g0218";
Leptoria_contig001	gene	5798594	5810532	 "Leptoria_contig001.g0219";
Leptoria_contig001	gene	5816334	5837609	 "Leptoria_contig001.g0220";
Leptoria_contig001	gene	5847654	5859832	 "Leptoria_contig001.g0221";
Leptoria_contig001	gene	5859847	5871854	 "Leptoria_contig001.g0222";
Leptoria_contig001	gene	5875722	5909224	 "Leptoria_contig001.g0223";
Leptoria_contig001	gene	5909334	5925499	 "Leptoria_contig001.g0224";
Leptoria_contig001	gene	5925502	5939374	 "Leptoria_contig001.g0225";
Leptoria_contig001	gene	5939834	5955864	 "Leptoria_contig001.g0226";
Leptoria_contig001	gene	5956054	5970790	 "Leptoria_contig001.g0227";
Leptoria_contig001	gene	5971804	5974698	 "Leptoria_contig001.g0228";
Leptoria_contig001	gene	5981695	5994854	 "Leptoria_contig001.g0229";
Leptoria_contig001	gene	6000474	6008254	 "Leptoria_contig001.g0230";
Leptoria_contig001	gene	6013169	6025314	 "Leptoria_contig001.g0231";
Leptoria_contig001	gene	6050711	6058654	 "Leptoria_contig001.g0232";
Leptoria_contig001	gene	6063895	6071604	 "Leptoria_contig001.g0233";
Leptoria_contig001	gene	6093804	6095608	 "Leptoria_contig001.g0234";
Leptoria_contig001	gene	6095615	6114474	 "Leptoria_contig001.g0235";
Leptoria_contig001	gene	6114881	6118864	 "Leptoria_contig001.g0236";
Leptoria_contig001	gene	6133641	6151564	 "Leptoria_contig001.g0237";
Leptoria_contig001	gene	6151925	6161234	 "Leptoria_contig001.g0238";
Leptoria_contig001	gene	6205284	6206320	 "Leptoria_contig001.g0239";
Leptoria_contig001	gene	6212590	6226454	 "Leptoria_contig001.g0240";
Leptoria_contig001	gene	6237501	6256346	 "Leptoria_contig001.g0241";
Leptoria_contig001	gene	6256466	6264361	 "Leptoria_contig001.g0242";
Leptoria_contig001	gene	6270126	6273842	 "Leptoria_contig001.g0243";
Leptoria_contig001	gene	6283590	6291456	 "Leptoria_contig001.g0244";
Leptoria_contig001	gene	6291566	6308314	 "Leptoria_contig001.g0245";
Leptoria_contig001	gene	6312066	6330526	 "Leptoria_contig001.g0246";
Leptoria_contig001	gene	6342311	6353226	 "Leptoria_contig001.g0247";
Leptoria_contig001	gene	6356186	6371243	 "Leptoria_contig001.g0248";
Leptoria_contig001	gene	6390280	6407126	 "Leptoria_contig001.g0249";
Leptoria_contig001	gene	6434456	6442483	 "Leptoria_contig001.g0250";
Leptoria_contig001	gene	6453382	6478326	 "Leptoria_contig001.g0251";
Leptoria_contig001	gene	6501276	6522490	 "Leptoria_contig001.g0252";
Leptoria_contig001	gene	6522096	6546705	 "Leptoria_contig001.g0253";
Leptoria_contig001	gene	6547167	6556356	 "Leptoria_contig001.g0254";
Leptoria_contig001	gene	6556506	6565817	 "Leptoria_contig001.g0255";
Leptoria_contig001	gene	6573353	6599866	 "Leptoria_contig001.g0256";
Leptoria_contig001	gene	6611606	6613687	 "Leptoria_contig001.g0257";
Leptoria_contig001	gene	6651813	6655146	 "Leptoria_contig001.g0258";
Leptoria_contig001	gene	6682142	6694558	 "Leptoria_contig001.g0259";
Leptoria_contig001	gene	6704044	6717132	 "Leptoria_contig001.g0260";
Leptoria_contig001	gene	6734852	6761499	 "Leptoria_contig001.g0261";
Leptoria_contig001	gene	6778601	6786572	 "Leptoria_contig001.g0262";
Leptoria_contig001	gene	6805922	6821192	 "Leptoria_contig001.g0263";
Leptoria_contig001	gene	6821292	6827921	 "Leptoria_contig001.g0264";
Leptoria_contig001	gene	6834492	6849762	 "Leptoria_contig001.g0265";
Leptoria_contig001	gene	6863923	6864982	 "Leptoria_contig001.g0266";
Leptoria_contig001	gene	6870751	6882987	 "Leptoria_contig001.g0267";
Leptoria_contig001	gene	6889636	6894772	 "Leptoria_contig001.g0268";
Leptoria_contig001	gene	6903252	6954712	 "Leptoria_contig001.g0269";
Leptoria_contig001	gene	6977250	6983522	 "Leptoria_contig001.g0270";
Leptoria_contig001	gene	7020811	7022816	 "Leptoria_contig001.g0271";
Leptoria_contig001	gene	7057516	7083022	 "Leptoria_contig001.g0272";
Leptoria_contig001	gene	7144938	7150439	 "Leptoria_contig001.g0273";
Leptoria_contig001	gene	7159069	7167356	 "Leptoria_contig001.g0274";
Leptoria_contig001	gene	7168039	7175492	 "Leptoria_contig001.g0275";
Leptoria_contig001	gene	7175870	7181749	 "Leptoria_contig001.g0276";
Leptoria_contig001	gene	7184099	7192554	 "Leptoria_contig001.g0277";
Leptoria_contig001	gene	7196759	7206339	 "Leptoria_contig001.g0278";
Leptoria_contig001	gene	7206819	7277137	 "Leptoria_contig001.g0279";
Leptoria_contig001	gene	7284349	7302944	 "Leptoria_contig001.g0280";
Leptoria_contig001	gene	7303265	7310709	 "Leptoria_contig001.g0281";
Leptoria_contig001	gene	7320689	7401953	 "Leptoria_contig001.g0282";
Leptoria_contig001	gene	7426004	7434649	 "Leptoria_contig001.g0283";
Leptoria_contig001	gene	7434789	7440079	 "Leptoria_contig001.g0284";
Leptoria_contig001	gene	7440609	7459289	 "Leptoria_contig001.g0285";
Leptoria_contig001	gene	7469358	7478144	 "Leptoria_contig001.g0286";
Leptoria_contig001	gene	7485001	7515676	 "Leptoria_contig001.g0287";
Leptoria_contig001	gene	7515816	7519190	 "Leptoria_contig001.g0288";
Leptoria_contig001	gene	7566516	7568325	 "Leptoria_contig001.g0289";
Leptoria_contig001	gene	7568411	7574116	 "Leptoria_contig001.g0290";
Leptoria_contig001	gene	7582166	7600486	 "Leptoria_contig001.g0291";
Leptoria_contig001	gene	7605931	7624406	 "Leptoria_contig001.g0292";
Leptoria_contig001	gene	7633846	7645404	 "Leptoria_contig001.g0293";
Leptoria_contig001	gene	7645576	7668749	 "Leptoria_contig001.g0294";
Leptoria_contig001	gene	7671765	7677726	 "Leptoria_contig001.g0295";
Leptoria_contig001	gene	7689096	7713722	 "Leptoria_contig001.g0296";
Leptoria_contig001	gene	7724066	7738754	 "Leptoria_contig001.g0297";
Leptoria_contig001	gene	7827816	7842063	 "Leptoria_contig001.g0298";
Leptoria_contig001	gene	7862646	7875734	 "Leptoria_contig001.g0299";
Leptoria_contig001	gene	7890846	7894500	 "Leptoria_contig001.g0300";
Leptoria_contig001	gene	7898618	7912736	 "Leptoria_contig001.g0301";
Leptoria_contig001	gene	7920786	7947290	 "Leptoria_contig001.g0302";
Leptoria_contig001	gene	7960071	7985728	 "Leptoria_contig001.g0303";
Leptoria_contig001	gene	7988161	7994181	 "Leptoria_contig001.g0304";
Leptoria_contig001	gene	8023686	8030131	 "Leptoria_contig001.g0305";
Leptoria_contig001	gene	8032371	8054571	 "Leptoria_contig001.g0306";
Leptoria_contig001	gene	8055521	8062471	 "Leptoria_contig001.g0307";
Leptoria_contig001	gene	8064975	8070771	 "Leptoria_contig001.g0308";
Leptoria_contig001	gene	8070911	8079197	 "Leptoria_contig001.g0309";
Leptoria_contig001	gene	8091484	8098601	 "Leptoria_contig001.g0310";
Leptoria_contig001	gene	8098801	8122912	 "Leptoria_contig001.g0311";
Leptoria_contig001	gene	8123543	8140611	 "Leptoria_contig001.g0312";
Leptoria_contig001	gene	8142865	8147351	 "Leptoria_contig001.g0313";
Leptoria_contig001	gene	8147461	8157018	 "Leptoria_contig001.g0314";
Leptoria_contig001	gene	8157204	8181601	 "Leptoria_contig001.g0315";
Leptoria_contig001	gene	8182351	8231282	 "Leptoria_contig001.g0316";
Leptoria_contig001	gene	8232591	8237461	 "Leptoria_contig001.g0317";
Leptoria_contig001	gene	8237561	8244504	 "Leptoria_contig001.g0318";
Leptoria_contig001	gene	8245029	8273301	 "Leptoria_contig001.g0319";
Leptoria_contig001	gene	8273661	8281704	 "Leptoria_contig001.g0320";
Leptoria_contig001	gene	8281905	8294701	 "Leptoria_contig001.g0321";
Leptoria_contig001	gene	8299168	8301451	 "Leptoria_contig001.g0322";
Leptoria_contig001	gene	8303091	8319861	 "Leptoria_contig001.g0323";
Leptoria_contig001	gene	8321727	8343161	 "Leptoria_contig001.g0324";
Leptoria_contig001	gene	8348551	8382781	 "Leptoria_contig001.g0325";
Leptoria_contig001	gene	8383921	8403551	 "Leptoria_contig001.g0326";
Leptoria_contig001	gene	8405254	8417991	 "Leptoria_contig001.g0327";
Leptoria_contig001	gene	8419975	8436326	 "Leptoria_contig001.g0328";
Leptoria_contig001	gene	8452292	8465546	 "Leptoria_contig001.g0329";
Leptoria_contig001	gene	8467046	8483997	 "Leptoria_contig001.g0330";
Leptoria_contig001	gene	8486388	8509546	 "Leptoria_contig001.g0331";
Leptoria_contig001	gene	8512968	8530886	 "Leptoria_contig001.g0332";
Leptoria_contig001	gene	8531796	8541706	 "Leptoria_contig001.g0333";
Leptoria_contig001	gene	8542027	8558906	 "Leptoria_contig001.g0334";
Leptoria_contig001	gene	8591620	8634706	 "Leptoria_contig001.g0335";
Leptoria_contig001	gene	8642279	8647256	 "Leptoria_contig001.g0336";
Leptoria_contig001	gene	8652402	8659476	 "Leptoria_contig001.g0337";
Leptoria_contig001	gene	8659586	8668287	 "Leptoria_contig001.g0338";
Leptoria_contig001	gene	8668972	8682616	 "Leptoria_contig001.g0339";
Leptoria_contig001	gene	8682756	8687045	 "Leptoria_contig001.g0340";
Leptoria_contig001	gene	8690073	8699506	 "Leptoria_contig001.g0341";
Leptoria_contig001	gene	8700024	8709946	 "Leptoria_contig001.g0342";
Leptoria_contig001	gene	8713866	8737500	 "Leptoria_contig001.g0343";
Leptoria_contig001	gene	8754976	8781345	 "Leptoria_contig001.g0344";
Leptoria_contig001	gene	8784386	8814707	 "Leptoria_contig001.g0345";
Leptoria_contig001	gene	8816409	8823326	 "Leptoria_contig001.g0346";
Leptoria_contig001	gene	8824246	8839936	 "Leptoria_contig001.g0347";
Leptoria_contig001	gene	8847166	8865078	 "Leptoria_contig001.g0348";
Leptoria_contig001	gene	8865506	8896234	 "Leptoria_contig001.g0349";
Leptoria_contig001	gene	8897576	8901767	 "Leptoria_contig001.g0350";
Leptoria_contig001	gene	8908636	8916870	 "Leptoria_contig001.g0351";
Leptoria_contig001	gene	8919277	8950666	 "Leptoria_contig001.g0352";
Leptoria_contig001	gene	8954974	8957086	 "Leptoria_contig001.g0353";
Leptoria_contig001	gene	8962531	8973986	 "Leptoria_contig001.g0354";
Leptoria_contig001	gene	8977164	8998376	 "Leptoria_contig001.g0355";
Leptoria_contig001	gene	9004993	9019616	 "Leptoria_contig001.g0356";
Leptoria_contig001	gene	9019736	9022763	 "Leptoria_contig001.g0357";
Leptoria_contig001	gene	9033796	9040433	 "Leptoria_contig001.g0358";
Leptoria_contig001	gene	9046647	9055606	 "Leptoria_contig001.g0359";
Leptoria_contig001	gene	9061359	9064686	 "Leptoria_contig001.g0360";
Leptoria_contig001	gene	9067956	9105501	 "Leptoria_contig001.g0361";
Leptoria_contig001	gene	9106326	9135026	 "Leptoria_contig001.g0362";
Leptoria_contig001	gene	9135736	9138843	 "Leptoria_contig001.g0363";
Leptoria_contig001	gene	9138865	9152846	 "Leptoria_contig001.g0364";
Leptoria_contig001	gene	9152946	9157810	 "Leptoria_contig001.g0365";
Leptoria_contig001	gene	9157820	9172446	 "Leptoria_contig001.g0366";
Leptoria_contig001	gene	9172556	9178534	 "Leptoria_contig001.g0367";
Leptoria_contig001	gene	9183687	9201286	 "Leptoria_contig001.g0368";
Leptoria_contig001	gene	9217117	9234644	 "Leptoria_contig001.g0369";
